times,model,Accuracy,,/Users/zhenghongtao/opt/anaconda3/python.app/Contents/MacOS/python /Users/zhenghongtao/Desktop/pythonProject1/anove_lm.py
35,3,0.824731183,,
35,3,0.813620072,,
35,3,0.818637993,,
35,3,0.820430108,,
35,3,0.821146953,,
35,3,0.82437276,,
35,3,0.827956989,,
35,3,0.815770609,,
35,3,0.829390681,,
35,3,0.822939068,,
35,3,0.817562724,,
35,3,0.821146953,,
35,3,0.822580645,,
35,3,0.814336918,,
35,3,0.825806452,,
35,3,0.829032258,,
35,3,0.826164875,,
35,3,0.821146953,,
35,4,0.71218638,,
35,4,0.720430108,,
35,4,0.707885305,,
35,4,0.704301075,,
35,4,0.706451613,,
35,4,0.714336918,,
35,4,0.710752688,,
35,4,0.717562724,,
35,4,0.696415771,,
35,4,0.708602151,,
35,4,0.710752688,,
35,4,0.718996416,,
35,4,0.716487455,,
35,4,0.718996416,,
35,4,0.704301075,,
35,4,0.701792115,,
35,4,0.717204301,,
35,4,0.7,,
35,4,0.712544803,,
35,4,0.716845878,,
35,5,0.69390681,,
35,5,0.697491039,,
35,5,0.696774194,,
35,5,0.705017921,,
35,5,0.692114695,,
35,5,0.701792115,,
35,5,0.703942652,,
35,5,0.689964158,,
35,5,0.701792115,,
35,5,0.702867384,,
35,5,0.691756272,,
35,5,0.69390681,,
35,5,0.705376344,,
35,5,0.707168459,,
35,5,0.710752688,,
35,5,0.699641577,,
35,5,0.702508961,,
35,5,0.688530466,,
35,5,0.691756272,,
35,5,0.705376344,,
35,6,0.644623656,,
35,6,0.64390681,,
35,6,0.642831541,,
35,6,0.651792115,,
35,6,0.643548387,,
35,6,0.651792115,,
35,6,0.655017921,,
35,6,0.647491039,,
35,6,0.658243728,,
35,6,0.662903226,,
35,6,0.633154122,,
35,6,0.644265233,,
35,6,0.650716846,,
35,6,0.653225806,,
35,6,0.655376344,,
35,6,0.656451613,,
35,6,0.644623656,,
35,6,0.642114695,,
35,6,0.647132616,,
35,6,0.651792115,,
36,1,0.785429503,,
36,1,0.763320043,,
36,1,0.783979703,,
36,1,0.784342153,,
36,1,0.760057992,,
36,1,0.782892352,,
36,1,0.770931497,,
36,1,0.758970642,,
36,1,0.767669445,,
36,1,0.757158391,,
36,1,0.791591156,,
36,1,0.765132294,,
36,1,0.772743748,,
36,1,0.7774556,,
36,1,0.762595143,,
36,1,0.744472635,,
36,1,0.767306995,,
36,1,0.763320043,,
36,1,0.764769844,,
36,1,0.768031896,,
36,3,0.827147517,,
36,3,0.820985864,,
36,3,0.818448713,,
36,3,0.820985864,,
36,3,0.823160565,,
36,3,0.824972816,,
36,3,0.819536064,,
36,3,0.817723813,,
36,3,0.819536064,,
36,3,0.813736861,,
36,3,0.822073215,,
36,3,0.817361363,,
36,3,0.814099311,,
36,3,0.826060167,,
36,3,0.816998913,,
36,3,0.820985864,,
36,3,0.815186662,,
36,3,0.813374411,,
36,3,0.819173614,,
36,3,0.821348315,,
36,4,0.716563972,,
36,4,0.708227619,,
36,4,0.724537876,,
36,4,0.707140268,,
36,4,0.708227619,,
36,4,0.718738673,,
36,4,0.703878217,,
36,4,0.715476622,,
36,4,0.699166365,,
36,4,0.695904313,,
36,4,0.719463574,,
36,4,0.71185212,,
36,4,0.716201522,,
36,4,0.714389271,,
36,4,0.709314969,,
36,4,0.687567959,,
36,4,0.705690468,,
36,4,0.698441464,,
36,4,0.704965567,,
36,4,0.71003987,,
36,5,0.696484233,,
36,5,0.702283436,,
36,5,0.712432041,,
36,5,0.700833635,,
36,5,0.695034433,,
36,5,0.706995288,,
36,5,0.707720188,,
36,5,0.693222182,,
36,5,0.693222182,,
36,5,0.713519391,,
36,5,0.68996013,,
36,5,0.697934034,,
36,5,0.701196086,,
36,5,0.709169989,,
36,5,0.700833635,,
36,5,0.691409931,,
36,5,0.707357738,,
36,5,0.68778543,,
36,5,0.709169989,,
36,5,0.693222182,,
36,6,0.645759333,,
36,6,0.650833635,,
36,6,0.654095687,,
36,6,0.655545487,,
36,6,0.653370787,,
36,6,0.663519391,,
36,6,0.656270388,,
36,6,0.637060529,,
36,6,0.648296484,,
36,6,0.657720188,,
36,6,0.644309532,,
36,6,0.646121783,,
36,6,0.650833635,,
36,6,0.66061979,,
36,6,0.652645886,,
36,6,0.644671983,,
36,6,0.653370787,,
36,6,0.637060529,,
36,6,0.659169989,,
36,6,0.643584632,,
37,1,0.774193548,,
37,1,0.767961877,,
37,1,0.772360704,,
37,1,0.776759531,,
37,1,0.771994135,,
37,1,0.763929619,,
37,1,0.762829912,,
37,1,0.76356305,,
37,1,0.773826979,,
37,1,0.757331378,,
37,1,0.770894428,,
37,1,0.767228739,,
37,1,0.761730205,,
37,1,0.768695015,,
37,1,0.773093842,,
37,1,0.768695015,,
37,1,0.769061584,,
37,1,0.778592375,,
37,1,0.757697947,,
37,1,0.771260997,,
37,3,0.82228739,,
37,3,0.823753666,,
37,3,0.821920821,,
37,3,0.818255132,,
37,3,0.825953079,,
37,3,0.821554252,,
37,3,0.82228739,,
37,3,0.814956012,,
37,3,0.81898827,,
37,3,0.821554252,,
37,3,0.818255132,,
37,3,0.814956012,,
37,3,0.82228739,,
37,3,0.823753666,,
37,3,0.810190616,,
37,3,0.825953079,,
37,3,0.815322581,,
37,3,0.813123167,,
37,3,0.822653959,,
37,3,0.822653959,,
37,4,0.70931085,,
37,4,0.722140762,,
37,4,0.707478006,,
37,4,0.710043988,,
37,4,0.705645161,,
37,4,0.699046921,,
37,4,0.701979472,,
37,4,0.717741935,,
37,4,0.712609971,,
37,4,0.702346041,,
37,4,0.714442815,,
37,4,0.707111437,,
37,4,0.70271261,,
37,4,0.713709677,,
37,4,0.715542522,,
37,4,0.721041056,,
37,4,0.696480938,,
37,4,0.719208211,,
37,4,0.697580645,,
37,4,0.700513196,,
37,5,0.693255132,,
37,5,0.702785924,,
37,5,0.691422287,,
37,5,0.687390029,,
37,5,0.693621701,,
37,5,0.705351906,,
37,5,0.700953079,,
37,5,0.701319648,,
37,5,0.698020528,,
37,5,0.703519062,,
37,5,0.699120235,,
37,5,0.695087977,,
37,5,0.688489736,,
37,5,0.702419355,,
37,5,0.680058651,,
37,5,0.706451613,,
37,5,0.689589443,,
37,5,0.688489736,,
37,5,0.709384164,,
37,5,0.700219941,,
37,6,0.645454545,,
37,6,0.658284457,,
37,6,0.648753666,,
37,6,0.637390029,,
37,6,0.638123167,,
37,6,0.646187683,,
37,6,0.647653959,,
37,6,0.646187683,,
37,6,0.654252199,,
37,6,0.654252199,,
37,6,0.65058651,,
37,6,0.64068915,,
37,6,0.639956012,,
37,6,0.65388563,,
37,6,0.638856305,,
37,6,0.646554252,,
37,6,0.64398827,,
37,6,0.635923754,,
37,6,0.662683284,,
37,6,0.65388563,,
38,1,0.766777901,,
38,1,0.765294772,,
38,1,0.759362254,,
38,1,0.761216166,,
38,1,0.760103819,,
38,1,0.774193548,,
38,1,0.758249907,,
38,1,0.77753059,,
38,1,0.769002595,,
38,1,0.760474601,,
38,1,0.779384501,,
38,1,0.766036337,,
38,1,0.760845384,,
38,1,0.778272154,,
38,1,0.779384501,,
38,1,0.768261031,,
38,1,0.760474601,,
38,1,0.770856507,,
38,1,0.783092325,,
38,1,0.763070078,,
38,3,0.819911012,,
38,3,0.821764924,,
38,3,0.8180571,,
38,3,0.822506489,,
38,3,0.825101965,,
38,3,0.817315536,,
38,3,0.813978495,,
38,3,0.824731183,,
38,3,0.827326659,,
38,3,0.81954023,,
38,3,0.822877271,,
38,3,0.8243604,,
38,3,0.824731183,,
38,3,0.821764924,,
38,3,0.826214312,,
38,3,0.81954023,,
38,3,0.819911012,,
38,3,0.813978495,,
38,3,0.818427883,,
38,3,0.8243604,,
38,4,0.698553949,,
38,4,0.69558769,,
38,4,0.703003337,,
38,4,0.688542825,,
38,4,0.682610308,,
38,4,0.711531331,,
38,4,0.702632555,,
38,4,0.722284019,,
38,4,0.722284019,,
38,4,0.708935855,,
38,4,0.704857249,,
38,4,0.70819429,,
38,4,0.700407861,,
38,4,0.706340378,,
38,4,0.711531331,,
38,4,0.693362996,,
38,4,0.714126808,,
38,4,0.715980719,,
38,4,0.716722284,,
38,4,0.70819429,,
38,5,0.698850575,,
38,5,0.713681869,,
38,5,0.721468298,,
38,5,0.685873192,,
38,5,0.705153875,,
38,5,0.696625881,,
38,5,0.702187616,,
38,5,0.701075269,,
38,5,0.688839451,,
38,5,0.70441231,,
38,5,0.69810901,,
38,5,0.697738228,,
38,5,0.707378569,,
38,5,0.708490916,,
38,5,0.71701891,,
38,5,0.697738228,,
38,5,0.697738228,,
38,5,0.691434928,,
38,5,0.697367445,,
38,5,0.708120133,,
38,6,0.651816834,,
38,6,0.66071561,,
38,6,0.672209863,,
38,6,0.641434928,,
38,6,0.659232481,,
38,6,0.646625881,,
38,6,0.656266222,,
38,6,0.649962922,,
38,6,0.642176492,,
38,6,0.657749351,,
38,6,0.646996663,,
38,6,0.649221357,,
38,6,0.661086392,,
38,6,0.653670745,,
38,6,0.668502039,,
38,6,0.654783092,,
38,6,0.653299963,,
38,6,0.644030404,,
38,6,0.646255098,,
38,6,0.664423433,,
39,1,0.757689422,,
39,1,0.763315829,,
39,1,0.75543886,,
39,1,0.788447112,,
39,1,0.76744186,,
39,1,0.762565641,,
39,1,0.785821455,,
39,1,0.765566392,,
39,1,0.767066767,,
39,1,0.762940735,,
39,1,0.767066767,,
39,1,0.770067517,,
39,1,0.766316579,,
39,1,0.771192798,,
39,1,0.766691673,,
39,1,0.774568642,,
39,1,0.773443361,,
39,1,0.78132033,,
39,1,0.772693173,,
39,1,0.768192048,,
39,3,0.821980495,,
39,3,0.827981995,,
39,3,0.816354089,,
39,3,0.821980495,,
39,3,0.819729932,,
39,3,0.818229557,,
39,3,0.810352588,,
39,3,0.821230308,,
39,3,0.818604651,,
39,3,0.826106527,,
39,3,0.815228807,,
39,3,0.818229557,,
39,3,0.824606152,,
39,3,0.825356339,,
39,3,0.816354089,,
39,3,0.830232558,,
39,3,0.821230308,,
39,3,0.821980495,,
39,3,0.821980495,,
39,3,0.835858965,,
39,4,0.697299325,,
39,4,0.700300075,,
39,4,0.707051763,,
39,4,0.721305326,,
39,4,0.707051763,,
39,4,0.705176294,,
39,4,0.717554389,,
39,4,0.710052513,,
39,4,0.705551388,,
39,4,0.710427607,,
39,4,0.714928732,,
39,4,0.71267817,,
39,4,0.708927232,,
39,4,0.717179295,,
39,4,0.707426857,,
39,4,0.702175544,,
39,4,0.71267817,,
39,4,0.714553638,,
39,4,0.703300825,,
39,4,0.705926482,,
39,5,0.707576894,,
39,5,0.701950488,,
39,5,0.694448612,,
39,5,0.707951988,,
39,5,0.701950488,,
39,5,0.70420105,,
39,5,0.699699925,,
39,5,0.698574644,,
39,5,0.698949737,,
39,5,0.69819955,,
39,5,0.700825206,,
39,5,0.694823706,,
39,5,0.688072018,,
39,5,0.7072018,,
39,5,0.709452363,,
39,5,0.709452363,,
39,5,0.709077269,,
39,5,0.693323331,,
39,5,0.697074269,,
39,5,0.69819955,,
39,6,0.657576894,,
39,6,0.653075769,,
39,6,0.652700675,,
39,6,0.663203301,,
39,6,0.6512003,,
39,6,0.657576894,,
39,6,0.654576144,,
39,6,0.644448612,,
39,6,0.643698425,,
39,6,0.655701425,,
39,6,0.652325581,,
39,6,0.646324081,,
39,6,0.6451988,,
39,6,0.650825206,,
39,6,0.662453113,,
39,6,0.659077269,,
39,6,0.658702176,,
39,6,0.647074269,,
39,6,0.640697674,,
39,6,0.647824456,,
40,1,0.780265655,,
40,1,0.766982922,,
40,1,0.767362429,,
40,1,0.770398482,,
40,1,0.776091082,,
40,1,0.769259962,,
40,1,0.770398482,,
40,1,0.762428843,,
40,1,0.766223909,,
40,1,0.769259962,,
40,1,0.774952562,,
40,1,0.763567362,,
40,1,0.768500949,,
40,1,0.771916509,,
40,1,0.776091082,,
40,1,0.767741935,,
40,1,0.776091082,,
40,1,0.771916509,,
40,1,0.768880455,,
40,1,0.764705882,,
40,3,0.821821632,,
40,3,0.819924099,,
40,3,0.826375712,,
40,3,0.808538899,,
40,3,0.812333966,,
40,3,0.819924099,,
40,3,0.821442125,,
40,3,0.814231499,,
40,3,0.820683112,,
40,3,0.824098672,,
40,3,0.815370019,,
40,3,0.815370019,,
40,3,0.824098672,,
40,3,0.821821632,,
40,3,0.815370019,,
40,3,0.818785579,,
40,3,0.821821632,,
40,3,0.823339658,,
40,3,0.819165085,,
40,3,0.823339658,,
40,4,0.727893738,,
40,4,0.703225806,,
40,4,0.691461101,,
40,4,0.711574953,,
40,4,0.715749526,,
40,4,0.70740038,,
40,4,0.725237192,,
40,4,0.708538899,,
40,4,0.719924099,,
40,4,0.713851992,,
40,4,0.709297913,,
40,4,0.715370019,,
40,4,0.713851992,,
40,4,0.725237192,,
40,4,0.710056926,,
40,4,0.723339658,,
40,4,0.711195446,,
40,4,0.714611006,,
40,4,0.706641366,,
40,4,0.7028463,,
40,5,0.697533207,,
40,5,0.696394687,,
40,5,0.703225806,,
40,5,0.715749526,,
40,5,0.719165085,,
40,5,0.721442125,,
40,5,0.709677419,,
40,5,0.70740038,,
40,5,0.703225806,,
40,5,0.702466793,,
40,5,0.713092979,,
40,5,0.7028463,,
40,5,0.701328273,,
40,5,0.710436433,,
40,5,0.713092979,,
40,5,0.688045541,,
40,5,0.726755218,,
40,5,0.692979127,,
40,5,0.695635674,,
40,5,0.70056926,,
40,6,0.646394687,,
40,6,0.6471537,,
40,6,0.649810247,,
40,6,0.657779886,,
40,6,0.663092979,,
40,6,0.672201139,,
40,6,0.65512334,,
40,6,0.665749526,,
40,6,0.657020873,,
40,6,0.649810247,,
40,6,0.660436433,,
40,6,0.660436433,,
40,6,0.647533207,,
40,6,0.654364326,,
40,6,0.663472486,,
40,6,0.638425047,,
40,6,0.674478178,,
40,6,0.64487666,,
40,6,0.642979127,,
40,6,0.654364326,,
41,1,0.773041475,,
41,1,0.774577573,,
41,1,0.761520737,,
41,1,0.767665131,,
41,1,0.758832565,,
41,1,0.766897081,,
41,1,0.774961598,,
41,1,0.778417819,,
41,1,0.769585253,,
41,1,0.77688172,,
41,1,0.764208909,,
41,1,0.758832565,,
41,1,0.752304147,,
41,1,0.761520737,,
41,1,0.787634409,,
41,1,0.771121352,,
41,1,0.766513057,,
41,1,0.759984639,,
41,1,0.771889401,,
41,1,0.755760369,,
41,3,0.824347158,,
41,3,0.820122888,,
41,3,0.826267281,,
41,3,0.827419355,,
41,3,0.817050691,,
41,3,0.826267281,,
41,3,0.82703533,,
41,3,0.825115207,,
41,3,0.824731183,,
41,3,0.824347158,,
41,3,0.823195084,,
41,3,0.821658986,,
41,3,0.822427035,,
41,3,0.820890937,,
41,3,0.83202765,,
41,3,0.812058372,,
41,3,0.828955453,,
41,3,0.827803379,,
41,3,0.816666667,,
41,3,0.811674347,,
41,4,0.699308756,,
41,4,0.708141321,,
41,4,0.693932412,,
41,4,0.706605223,,
41,4,0.712749616,,
41,4,0.711597542,,
41,4,0.700844854,,
41,4,0.713133641,,
41,4,0.712749616,,
41,4,0.720814132,,
41,4,0.704301075,,
41,4,0.697004608,,
41,4,0.703917051,,
41,4,0.701996928,,
41,4,0.717357911,,
41,4,0.721966206,,
41,4,0.717741935,,
41,4,0.709677419,,
41,4,0.699308756,,
41,4,0.710061444,,
41,5,0.701075269,,
41,5,0.714132104,,
41,5,0.690322581,,
41,5,0.698003072,,
41,5,0.713364055,,
41,5,0.706835637,,
41,5,0.696850998,,
41,5,0.706067588,,
41,5,0.701459293,,
41,5,0.70030722,,
41,5,0.694930876,,
41,5,0.691858679,,
41,5,0.707987711,,
41,5,0.692242704,,
41,5,0.706835637,,
41,5,0.70875576,,
41,5,0.715668203,,
41,5,0.710291859,,
41,5,0.687634409,,
41,5,0.701459293,,
41,6,0.646850998,,
41,6,0.656067588,,
41,6,0.644930876,,
41,6,0.647619048,,
41,6,0.665284178,,
41,6,0.65875576,,
41,6,0.656451613,,
41,6,0.65875576,,
41,6,0.646082949,,
41,6,0.657603687,,
41,6,0.641474654,,
41,6,0.648387097,,
41,6,0.65875576,,
41,6,0.643394777,,
41,6,0.65030722,,
41,6,0.656451613,,
41,6,0.666052227,,
41,6,0.661827957,,
41,6,0.638402458,,
41,6,0.649923195,,
42,1,0.766809172,,
42,1,0.768752429,,
42,1,0.769918383,,
42,1,0.781577925,,
42,1,0.764477264,,
42,1,0.759424796,,
42,1,0.76331131,,
42,1,0.768363778,,
42,1,0.764477264,,
42,1,0.753206374,,
42,1,0.769529732,,
42,1,0.770695686,,
42,1,0.779634668,,
42,1,0.770695686,,
42,1,0.779246016,,
42,1,0.764477264,,
42,1,0.765643218,,
42,1,0.771472989,,
42,1,0.770695686,,
42,1,0.762534007,,
42,3,0.819160513,,
42,3,0.827322192,,
42,3,0.817217256,,
42,3,0.814885348,,
42,3,0.818771862,,
42,3,0.819549164,,
42,3,0.817217256,,
42,3,0.807500972,,
42,3,0.815273999,,
42,3,0.812942091,,
42,3,0.827710843,,
42,3,0.824212981,,
42,3,0.819160513,,
42,3,0.828876798,,
42,3,0.827710843,,
42,3,0.812942091,,
42,3,0.812942091,,
42,3,0.819549164,,
42,3,0.817217256,,
42,3,0.82110377,,
42,4,0.698017878,,
42,4,0.71278663,,
42,4,0.708122814,,
42,4,0.72677808,,
42,4,0.712009328,,
42,4,0.704624951,,
42,4,0.705013603,,
42,4,0.714729887,,
42,4,0.69296541,,
42,4,0.701904392,,
42,4,0.716673144,,
42,4,0.71278663,,
42,4,0.70695686,,
42,4,0.70151574,,
42,4,0.716673144,,
42,4,0.717061796,,
42,4,0.7042363,,
42,4,0.711232025,,
42,4,0.703847649,,
42,4,0.700738438,,
42,5,0.698872911,,
42,5,0.707423241,,
42,5,0.706645939,,
42,5,0.702370773,,
42,5,0.690322581,,
42,5,0.702759425,,
42,5,0.703148076,,
42,5,0.710921104,,
42,5,0.696152351,,
42,5,0.6957637,,
42,5,0.707423241,,
42,5,0.707811893,,
42,5,0.710921104,,
42,5,0.680994948,,
42,5,0.689933929,,
42,5,0.703925379,,
42,5,0.693820443,,
42,5,0.691877186,,
42,5,0.707423241,,
42,5,0.710143801,,
42,6,0.658200544,,
42,6,0.653536728,,
42,6,0.65703459,,
42,6,0.655091333,,
42,6,0.649650214,,
42,6,0.653925379,,
42,6,0.669082783,,
42,6,0.661309755,,
42,6,0.644986397,,
42,6,0.659366498,,
42,6,0.670248737,,
42,6,0.655091333,,
42,6,0.653925379,,
42,6,0.641877186,,
42,6,0.644597746,,
42,6,0.646152351,,
42,6,0.646152351,,
42,6,0.643820443,,
42,6,0.660921104,,
42,6,0.671803342,,
43,1,0.775767113,,
43,1,0.775767113,,
43,1,0.765145555,,
43,1,0.780094414,,
43,1,0.767899292,,
43,1,0.767505901,,
43,1,0.769866247,,
43,1,0.772619984,,
43,1,0.762785208,,
43,1,0.784421715,,
43,1,0.743509048,,
43,1,0.774586939,,
43,1,0.769079465,,
43,1,0.770653029,,
43,1,0.766325728,,
43,1,0.760818253,,
43,1,0.76711251,,
43,1,0.773800157,,
43,1,0.774193548,,
43,1,0.750590087,,
43,3,0.820928403,,
43,3,0.81974823,,
43,3,0.822501967,,
43,3,0.817781275,,
43,3,0.815027537,,
43,3,0.817781275,,
43,3,0.815027537,,
43,3,0.818961448,,
43,3,0.821321794,,
43,3,0.822895358,,
43,3,0.817781275,,
43,3,0.822108576,,
43,3,0.826829268,,
43,3,0.824468922,,
43,3,0.821715185,,
43,3,0.818174666,,
43,3,0.822895358,,
43,3,0.822108576,,
43,3,0.820535012,,
43,3,0.817387884,,
43,4,0.699449253,,
43,4,0.723052714,,
43,4,0.701022817,,
43,4,0.715971676,,
43,4,0.709677419,,
43,4,0.701416208,,
43,4,0.7061369,,
43,4,0.712431157,,
43,4,0.704169945,,
43,4,0.709677419,,
43,4,0.697482297,,
43,4,0.707710464,,
43,4,0.720692368,,
43,4,0.71361133,,
43,4,0.714004721,,
43,4,0.712824548,,
43,4,0.707317073,,
43,4,0.696695515,,
43,4,0.711644375,,
43,4,0.693548387,,
43,5,0.717073171,,
43,5,0.711959087,,
43,5,0.702124312,,
43,5,0.711959087,,
43,5,0.698977183,,
43,5,0.701730921,,
43,5,0.712745869,,
43,5,0.719433517,,
43,5,0.70920535,,
43,5,0.699763965,,
43,5,0.710778914,,
43,5,0.708418568,,
43,5,0.689142408,,
43,5,0.697403619,,
43,5,0.705664831,,
43,5,0.703304485,,
43,5,0.687568843,,
43,5,0.699370574,,
43,5,0.719433517,,
43,5,0.710778914,,
43,6,0.666286389,,
43,6,0.661565696,,
43,6,0.648583792,,
43,6,0.662352478,,
43,6,0.648583792,,
43,6,0.656058222,,
43,6,0.673367427,,
43,6,0.668646735,,
43,6,0.66313926,,
43,6,0.654091267,,
43,6,0.667466562,,
43,6,0.661959087,,
43,6,0.640322581,,
43,6,0.650550747,,
43,6,0.656845004,,
43,6,0.659992132,,
43,6,0.6438631,,
43,6,0.654091267,,
43,6,0.669433517,,
43,6,0.669040126,,
44,1,0.771804062,,
44,1,0.774990044,,
44,1,0.76861808,,
44,1,0.78255675,,
44,1,0.778574273,,
44,1,0.769812824,,
44,1,0.774990044,,
44,1,0.782954998,,
44,1,0.77737953,,
44,1,0.778574273,,
44,1,0.773397053,,
44,1,0.761847869,,
44,1,0.774990044,,
44,1,0.77737953,,
44,1,0.778574273,,
44,1,0.760254879,,
44,1,0.777777778,,
44,1,0.764237356,,
44,1,0.77220231,,
44,1,0.76702509,,
44,3,0.821545201,,
44,3,0.822739944,,
44,3,0.815173238,,
44,3,0.82353644,,
44,3,0.834687376,,
44,3,0.817164476,,
44,3,0.825129431,,
44,3,0.826722421,,
44,3,0.817960972,,
44,3,0.827120669,,
44,3,0.824731183,,
44,3,0.822341697,,
44,3,0.825527678,,
44,3,0.82353644,,
44,3,0.831103146,,
44,3,0.81477499,,
44,3,0.822341697,,
44,3,0.817960972,,
44,3,0.816367981,,
44,3,0.824332935,,
44,4,0.707287933,,
44,4,0.71127041,,
44,4,0.694942254,,
44,4,0.720828355,,
44,4,0.715252887,,
44,4,0.699721227,,
44,4,0.724014337,,
44,4,0.708084429,,
44,4,0.708084429,,
44,4,0.711668658,,
44,4,0.713261649,,
44,4,0.691756272,,
44,4,0.717244126,,
44,4,0.723217841,,
44,4,0.713659896,,
44,4,0.700119474,,
44,4,0.71127041,,
44,4,0.709677419,,
44,4,0.709279172,,
44,4,0.70091597,,
44,5,0.732935086,,
44,5,0.707447232,,
44,5,0.703464755,,
44,5,0.70784548,,
44,5,0.69390681,,
44,5,0.705854241,,
44,5,0.707447232,,
44,5,0.710633214,,
44,5,0.70426125,,
44,5,0.69908403,,
44,5,0.715810434,,
44,5,0.691119076,,
44,5,0.703464755,,
44,5,0.697491039,,
44,5,0.697889287,,
44,5,0.698287535,,
44,5,0.70426125,,
44,5,0.703863003,,
44,5,0.706650737,,
44,5,0.716208682,,
44,6,0.676563122,,
44,6,0.660633214,,
44,6,0.653863003,,
44,6,0.659040223,,
44,6,0.649880526,,
44,6,0.653464755,,
44,6,0.662624452,,
44,6,0.659438471,,
44,6,0.657048984,,
44,6,0.652270012,,
44,6,0.669394663,,
44,6,0.647092792,,
44,6,0.651473517,,
44,6,0.650677021,,
44,6,0.647491039,,
44,6,0.656650737,,
44,6,0.661031462,,
44,6,0.658641975,,
44,6,0.65266826,,
44,6,0.654659498,,
45,1,0.765725806,,
45,1,0.765322581,,
45,1,0.769758065,,
45,1,0.768951613,,
45,1,0.749193548,,
45,1,0.766935484,,
45,1,0.757258065,,
45,1,0.762096774,,
45,1,0.777822581,,
45,1,0.763306452,,
45,1,0.775,,
45,1,0.772983871,,
45,1,0.772580645,,
45,1,0.781451613,,
45,1,0.756451613,,
45,1,0.770967742,,
45,1,0.769354839,,
45,1,0.777822581,,
45,1,0.756854839,,
45,1,0.764112903,,
45,3,0.825403226,,
45,3,0.827822581,,
45,3,0.823387097,,
45,3,0.82983871,,
45,3,0.820967742,,
45,3,0.829435484,,
45,3,0.822580645,,
45,3,0.826209677,,
45,3,0.827016129,,
45,3,0.819354839,,
45,3,0.828629032,,
45,3,0.824193548,,
45,3,0.823790323,,
45,3,0.822983871,,
45,3,0.828225806,,
45,3,0.815322581,,
45,3,0.822983871,,
45,3,0.82016129,,
45,3,0.823790323,,
45,3,0.833870968,,
45,4,0.716129032,,
45,4,0.706854839,,
45,4,0.718145161,,
45,4,0.721774194,,
45,4,0.698790323,,
45,4,0.708467742,,
45,4,0.706048387,,
45,4,0.7125,,
45,4,0.719354839,,
45,4,0.710080645,,
45,4,0.719758065,,
45,4,0.714919355,,
45,4,0.706854839,,
45,4,0.702419355,,
45,4,0.7,,
45,4,0.700806452,,
45,4,0.708064516,,
45,4,0.71733871,,
45,4,0.702822581,,
45,4,0.723790323,,
45,5,0.710080645,,
45,5,0.698387097,,
45,5,0.693951613,,
45,5,0.719354839,,
45,5,0.702822581,,
45,5,0.714516129,,
45,5,0.725403226,,
45,5,0.710080645,,
45,5,0.70483871,,
45,5,0.700403226,,
45,5,0.714919355,,
45,5,0.712096774,,
45,5,0.702822581,,
45,5,0.715725806,,
45,5,0.708064516,,
45,5,0.708870968,,
45,5,0.70483871,,
45,5,0.721774194,,
45,5,0.702016129,,
45,5,0.721774194,,
45,6,0.665322581,,
45,6,0.646774194,,
45,6,0.643145161,,
45,6,0.672177419,,
45,6,0.660080645,,
45,6,0.661693548,,
45,6,0.666935484,,
45,6,0.651612903,,
45,6,0.658467742,,
45,6,0.651612903,,
45,6,0.665725806,,
45,6,0.668548387,,
45,6,0.646370968,,
45,6,0.665322581,,
45,6,0.654435484,,
45,6,0.6625,,
45,6,0.660483871,,
45,6,0.675,,
45,6,0.647983871,,
45,6,0.671774194,,
46,1,0.773785218,,
46,1,0.770926909,,
46,1,0.777460188,,
46,1,0.76561862,,
46,1,0.790118416,,
46,1,0.76602695,,
46,1,0.76235198,,
46,1,0.772968559,,
46,1,0.785218457,,
46,1,0.753777052,,
46,1,0.769293589,,
46,1,0.768885259,,
46,1,0.770926909,,
46,1,0.771335239,,
46,1,0.76357697,,
46,1,0.759902001,,
46,1,0.774193548,,
46,1,0.775418538,,
46,1,0.76276031,,
46,1,0.758677011,,
46,3,0.824458963,,
46,3,0.826500612,,
46,3,0.817109024,,
46,3,0.822008983,,
46,3,0.817109024,,
46,3,0.813025725,,
46,3,0.819967334,,
46,3,0.808125766,,
46,3,0.822417313,,
46,3,0.808534096,,
46,3,0.823233973,,
46,3,0.815475704,,
46,3,0.814250715,,
46,3,0.816700694,,
46,3,0.814250715,,
46,3,0.825275623,,
46,3,0.819559004,,
46,3,0.810167415,,
46,3,0.809759085,,
46,3,0.830583912,,
46,4,0.725193957,,
46,4,0.70681911,,
46,4,0.708860759,,
46,4,0.70518579,,
46,4,0.719477338,,
46,4,0.712127399,,
46,4,0.70722744,,
46,4,0.710902409,,
46,4,0.721110657,,
46,4,0.70314414,,
46,4,0.694569212,,
46,4,0.702327481,,
46,4,0.70314414,,
46,4,0.700694161,,
46,4,0.70641078,,
46,4,0.700285831,,
46,4,0.709269089,,
46,4,0.708860759,,
46,4,0.699877501,,
46,4,0.7080441,,
46,5,0.714005717,,
46,5,0.698080849,,
46,5,0.689914251,,
46,5,0.699305839,,
46,5,0.69440588,,
46,5,0.705022458,,
46,5,0.707064108,,
46,5,0.711964067,,
46,5,0.687464271,,
46,5,0.705839118,,
46,5,0.715230706,,
46,5,0.698080849,,
46,5,0.697264189,,
46,5,0.714414047,,
46,5,0.716455696,,
46,5,0.707472438,,
46,5,0.709105757,,
46,5,0.709105757,,
46,5,0.711555737,,
46,5,0.705430788,,
46,6,0.664414047,,
46,6,0.654614128,,
46,6,0.641139241,,
