times,model,Accuracy,F1 Score,Recall,Precision,weighted_precision,weighted_recall,test_accuracy,test_f1_weighted
31,5,0.705078929,0.695604607,0.705078929,0.694740312,0.694740312,0.705078929,0.696844843,0.689487669
31,5,0.709883322,0.701725097,0.709883322,0.70212909,0.70212909,0.709883322,0.683459257,0.680929339
31,5,0.700274537,0.691261085,0.700274537,0.691364539,0.691364539,0.700274537,0.677984513,0.671039093
31,5,0.702333562,0.694260178,0.702333562,0.695210635,0.695210635,0.702333562,0.689292944,0.681077243
31,5,0.716060398,0.708224948,0.716060398,0.710427642,0.710427642,0.716060398,0.687564139,0.678682091
31,6,0.658167467,0.643685902,0.658167467,0.642289368,0.642289368,0.658167467,0.650963847,0.635171131
31,6,0.654049417,0.635504119,0.654049417,0.633900997,0.633900997,0.654049417,0.614225863,0.594560369
31,6,0.653019904,0.636569155,0.653019904,0.639955463,0.639955463,0.653019904,0.636198983,0.61314998
31,6,0.651990391,0.63630306,0.651990391,0.636093363,0.636093363,0.651990391,0.626954762,0.613002792
31,6,0.654392588,0.636318386,0.654392588,0.634662928,0.634662928,0.654392588,0.634486654,0.612661402
31,6,0.658167467,0.64326906,0.658167467,0.643155986,0.643155986,0.658167467,0.622851057,0.605996042
31,6,0.639293068,0.623185979,0.639293068,0.622486917,0.622486917,0.639293068,0.611142494,0.593667996
31,6,0.643067948,0.626465949,0.643067948,0.627522851,0.627522851,0.643067948,0.623512451,0.604875018
31,6,0.654392588,0.638397097,0.654392588,0.637951877,0.637951877,0.654392588,0.638956362,0.62859565
31,6,0.654392588,0.638784106,0.654392588,0.639146539,0.639146539,0.654392588,0.6149461,0.590795762
31,6,0.65164722,0.642631757,0.65164722,0.64528786,0.64528786,0.65164722,0.619721791,0.613677602
31,6,0.654392588,0.638397097,0.654392588,0.637951877,0.637951877,0.654392588,0.634143012,0.622300537
31,6,0.653706246,0.63874045,0.653706246,0.638877972,0.638877972,0.653706246,0.643423716,0.633614885
31,6,0.642381606,0.62634334,0.642381606,0.622235651,0.622235651,0.642381606,0.62143765,0.606551471
31,6,0.644440631,0.630235544,0.644440631,0.629290419,0.629290419,0.644440631,0.615629855,0.596128127
31,6,0.658167467,0.640283871,0.658167467,0.637953735,0.637953735,0.658167467,0.643076543,0.626857848
31,6,0.667433082,0.650327781,0.667433082,0.650505158,0.650505158,0.667433082,0.634840889,0.62432098
31,6,0.648215511,0.633105496,0.648215511,0.632456784,0.632456784,0.648215511,0.615614555,0.596727401
31,6,0.656794784,0.640121496,0.656794784,0.642458758,0.642458758,0.656794784,0.639282352,0.619615945
31,6,0.657824296,0.644673309,0.657824296,0.646666512,0.646666512,0.657824296,0.638270254,0.628902702
32,1,0.75962539,0.757449184,0.75962539,0.75733008,0.75733008,0.75962539,0.422136918,0.421472058
32,1,0.773499827,0.771776011,0.773499827,0.772092085,0.772092085,0.773499827,0.413110342,0.410444311
32,1,0.764481443,0.763699635,0.764481443,0.765178796,0.765178796,0.764481443,0.435301326,0.430986759
32,1,0.763093999,0.761790183,0.763093999,0.762771756,0.762771756,0.763093999,0.423867022,0.421398747
32,1,0.76725633,0.765887883,0.76725633,0.766803441,0.766803441,0.76725633,0.429416571,0.425155139
32,1,0.760665973,0.758993511,0.760665973,0.758761165,0.758761165,0.760665973,0.427324827,0.424794937
32,1,0.75962539,0.756842464,0.75962539,0.757872559,0.757872559,0.75962539,0.420018743,0.419127751
32,1,0.766909469,0.765777474,0.766909469,0.766544468,0.766544468,0.766909469,0.439792388,0.43601857
32,1,0.771765522,0.76995023,0.771765522,0.770992584,0.770992584,0.771765522,0.436033016,0.433771158
32,1,0.769337496,0.767726056,0.769337496,0.768125779,0.768125779,0.769337496,0.441888937,0.439198481
32,1,0.762400277,0.760982174,0.762400277,0.761972402,0.761972402,0.762400277,0.433588043,0.432797833
32,1,0.783211932,0.781180459,0.783211932,0.781457709,0.781457709,0.783211932,0.445039168,0.442660825
32,1,0.771418661,0.76980416,0.771418661,0.770368146,0.770368146,0.771418661,0.415538495,0.414186615
32,1,0.772806105,0.771246443,0.772806105,0.772794781,0.772794781,0.772806105,0.437418301,0.435845702
32,1,0.763093999,0.761751905,0.763093999,0.762175193,0.762175193,0.763093999,0.42387303,0.421959714
32,1,0.774540409,0.773961451,0.774540409,0.774788837,0.774788837,0.774540409,0.437047049,0.434659909
32,1,0.774193548,0.772776224,0.774193548,0.773209299,0.773209299,0.774193548,0.42489307,0.42327965
32,1,0.779049601,0.777682892,0.779049601,0.777842641,0.777842641,0.779049601,0.433582036,0.431521457
32,1,0.764481443,0.763554845,0.764481443,0.764234142,0.764234142,0.764481443,0.439836842,0.439013137
32,1,0.779743323,0.778906637,0.779743323,0.779164329,0.779164329,0.779743323,0.430471453,0.428459843
32,3,0.818834547,0.818697006,0.818834547,0.819042584,0.819042584,0.818834547,0.705054546,0.704714291
32,3,0.821956296,0.821785708,0.821956296,0.822154862,0.822154862,0.821956296,0.701229095,0.700776644
32,3,0.830974679,0.830905973,0.830974679,0.831366858,0.831366858,0.830974679,0.691886534,0.69108899
32,3,0.81987513,0.819717612,0.81987513,0.820311635,0.820311635,0.81987513,0.6971213,0.697079672
32,3,0.816406521,0.816238992,0.816406521,0.816665951,0.816665951,0.816406521,0.681127451,0.679395444
32,3,0.820915713,0.820901174,0.820915713,0.82122955,0.82122955,0.820915713,0.69535395,0.694829125
32,3,0.821956296,0.821797652,0.821956296,0.821863299,0.821863299,0.821956296,0.689115965,0.688139776
32,3,0.81224419,0.812247947,0.81224419,0.813073146,0.813073146,0.81224419,0.683907632,0.683106607
32,3,0.820568852,0.820446762,0.820568852,0.820989157,0.820989157,0.820568852,0.694691945,0.694153962
32,3,0.81605966,0.815997135,0.81605966,0.816432606,0.816432606,0.81605966,0.677998847,0.677019566
32,3,0.820915713,0.820846392,0.820915713,0.82136965,0.82136965,0.820915713,0.70472054,0.703246576
32,3,0.822996878,0.822914836,0.822996878,0.823296666,0.823296666,0.822996878,0.695359958,0.694678615
32,3,0.824037461,0.823979542,0.824037461,0.824151254,0.824151254,0.824037461,0.694652297,0.693887823
32,3,0.814325356,0.814151924,0.814325356,0.814960145,0.814960145,0.814325356,0.6901312,0.688881309
32,3,0.822303156,0.822225499,0.822303156,0.822739735,0.822739735,0.822303156,0.690466407,0.689530835
32,3,0.825078044,0.825115299,0.825078044,0.825399401,0.825399401,0.825078044,0.710616109,0.709619325
32,3,0.817793965,0.817686712,0.817793965,0.81820607,0.81820607,0.817793965,0.702625192,0.702523132
32,3,0.820221991,0.820229234,0.820221991,0.820555695,0.820555695,0.820221991,0.699896674,0.699849941
32,3,0.810509886,0.810579274,0.810509886,0.811359853,0.811359853,0.810509886,0.692555748,0.691455422
32,3,0.816406521,0.816315988,0.816406521,0.816787989,0.816787989,0.816406521,0.687349817,0.686037425
32,4,0.706902532,0.703265405,0.706902532,0.703128663,0.703128663,0.706902532,0.406187524,0.403863226
32,4,0.710371141,0.707457765,0.710371141,0.707077028,0.707077028,0.710371141,0.399615532,0.397941549
32,4,0.703780784,0.701151781,0.703780784,0.700940688,0.700940688,0.703780784,0.4058391,0.403423242
32,4,0.707249393,0.704384681,0.707249393,0.70454881,0.70454881,0.707249393,0.400618752,0.398723865
32,4,0.711758585,0.709151243,0.711758585,0.709427746,0.709427746,0.711758585,0.393005094,0.389120419
32,4,0.712452307,0.709520851,0.712452307,0.70895908,0.70895908,0.712452307,0.397874616,0.396607645
32,4,0.707249393,0.702319068,0.707249393,0.702822769,0.702822769,0.707249393,0.391967032,0.389463642
32,4,0.706555671,0.703842026,0.706555671,0.703183125,0.703183125,0.706555671,0.409651336,0.407944066
32,4,0.699271592,0.695685619,0.699271592,0.694932491,0.694932491,0.699271592,0.406520329,0.404483781
32,4,0.715574055,0.712516448,0.715574055,0.712382159,0.712382159,0.715574055,0.42801807,0.425054484
32,4,0.691987513,0.688395955,0.691987513,0.687998285,0.687998285,0.691987513,0.400278739,0.398237014
32,4,0.709330558,0.705310612,0.709330558,0.705423197,0.705423197,0.709330558,0.398191801,0.396569346
32,4,0.714533472,0.711529932,0.714533472,0.711644995,0.711644995,0.714533472,0.393352316,0.390980217
32,4,0.707596254,0.703810375,0.707596254,0.704009167,0.704009167,0.707596254,0.408258843,0.404982852
32,4,0.704127645,0.701457664,0.704127645,0.70128838,0.70128838,0.704127645,0.386765907,0.383173602
32,4,0.708983698,0.705854828,0.708983698,0.705893024,0.705893024,0.708983698,0.409986544,0.407382339
32,4,0.707249393,0.703451727,0.707249393,0.703109995,0.703109995,0.707249393,0.402700884,0.401219959
32,4,0.712452307,0.708386847,0.712452307,0.708653936,0.708653936,0.712452307,0.398205017,0.394828401
32,4,0.711064863,0.707571718,0.711064863,0.7076361,0.7076361,0.711064863,0.412761918,0.410535191
32,4,0.716961498,0.714429291,0.716961498,0.714712648,0.714712648,0.716961498,0.405145857,0.401913636
32,5,0.718071453,0.709991819,0.718071453,0.710543818,0.710543818,0.718071453,0.689960592,0.681817304
32,5,0.701768991,0.693996527,0.701768991,0.693844281,0.693844281,0.701768991,0.685117503,0.678227406
32,5,0.688935137,0.681812448,0.688935137,0.6829081,0.6829081,0.688935137,0.670573818,0.660365084
32,5,0.698994103,0.690307779,0.698994103,0.690772246,0.690772246,0.698994103,0.681296857,0.675575634
32,5,0.706625043,0.696247817,0.706625043,0.695073463,0.695073463,0.706625043,0.694482891,0.688014006
32,5,0.703850156,0.697585944,0.703850156,0.698308259,0.698308259,0.703850156,0.688232891,0.681999196
32,5,0.68997572,0.681633754,0.68997572,0.683133374,0.683133374,0.68997572,0.658053393,0.650932486
32,5,0.700034686,0.694266952,0.700034686,0.696548345,0.696548345,0.700034686,0.683374183,0.677140991
32,5,0.68997572,0.680579959,0.68997572,0.681405855,0.681405855,0.68997572,0.661495579,0.653957386
32,5,0.702809573,0.692890513,0.702809573,0.69206563,0.69206563,0.702809573,0.693103614,0.685755888
32,5,0.693097468,0.685379581,0.693097468,0.684107617,0.684107617,0.693097468,0.674347607,0.670071053
32,5,0.700728408,0.691284745,0.700728408,0.693391924,0.693391924,0.700728408,0.68443267,0.678344988
32,5,0.695178633,0.687825668,0.695178633,0.687882084,0.687882084,0.695178633,0.681992503,0.673741759
32,5,0.693444329,0.686046222,0.693444329,0.685031824,0.685031824,0.693444329,0.684781094,0.677439137
32,5,0.680957336,0.674367084,0.680957336,0.674843992,0.674843992,0.680957336,0.666724337,0.661446893
32,5,0.696912938,0.689562891,0.696912938,0.690333944,0.690333944,0.696912938,0.675060073,0.667540063
32,5,0.696219216,0.687677826,0.696219216,0.688661863,0.688661863,0.696219216,0.694856546,0.687850844
32,5,0.696566077,0.688657827,0.696566077,0.68938709,0.68938709,0.696566077,0.673674789,0.668426848
32,5,0.704197017,0.695469242,0.704197017,0.695169653,0.695169653,0.704197017,0.681638072,0.674411212
32,5,0.7052376,0.695985186,0.7052376,0.69308935,0.69308935,0.7052376,0.684414648,0.67589675
32,6,0.66286854,0.649062165,0.66286854,0.648508164,0.648508164,0.66286854,0.641719531,0.630172628
32,6,0.654197017,0.640069507,0.654197017,0.641549931,0.641549931,0.654197017,0.626111351,0.611078841
32,6,0.635813389,0.622736448,0.635813389,0.627535677,0.627535677,0.635813389,0.617791234,0.597220548
32,6,0.648300382,0.633766441,0.648300382,0.637453563,0.637453563,0.648300382,0.614304594,0.599678693
32,6,0.657665626,0.641182176,0.657665626,0.645583692,0.645583692,0.657665626,0.633395809,0.609615566
32,6,0.660440513,0.64712448,0.660440513,0.650962944,0.650962944,0.660440513,0.63513192,0.612709317
32,6,0.643097468,0.627657911,0.643097468,0.630865082,0.630865082,0.643097468,0.607015331,0.591765847
32,6,0.649340964,0.635623815,0.649340964,0.638364498,0.638364498,0.649340964,0.624705642,0.608513743
32,6,0.639628859,0.624948726,0.639628859,0.628379795,0.628379795,0.639628859,0.603893935,0.591546017
32,6,0.65142213,0.633258999,0.65142213,0.633763747,0.633763747,0.65142213,0.643794454,0.623866707
32,6,0.647953521,0.637793608,0.647953521,0.63799389,0.63799389,0.647953521,0.615721117,0.609235623
32,6,0.653503295,0.639749263,0.653503295,0.643459671,0.643459671,0.653503295,0.636828383,0.626469944
32,6,0.64760666,0.633718584,0.64760666,0.636828916,0.636828916,0.64760666,0.625766532,0.609602866
32,6,0.652115852,0.637514109,0.652115852,0.638887803,0.638887803,0.652115852,0.604590782,0.590517563
32,6,0.643444329,0.629698041,0.643444329,0.631897422,0.631897422,0.643444329,0.617772011,0.595576566
32,6,0.65142213,0.635388534,0.65142213,0.636333218,0.636333218,0.65142213,0.624372837,0.606764042
32,6,0.656625043,0.644102691,0.656625043,0.646960592,0.646960592,0.656625043,0.641705113,0.634375378
32,6,0.645872355,0.630914576,0.645872355,0.63025917,0.63025917,0.645872355,0.624365629,0.608033884
32,6,0.653503295,0.638057286,0.653503295,0.639036046,0.639036046,0.653503295,0.629241157,0.611707558
32,6,0.650728408,0.637398102,0.650728408,0.633021225,0.633021225,0.650728408,0.638236496,0.627621195
33,1,0.76542777,0.763563482,0.76542777,0.764470214,0.764470214,0.76542777,0.436886272,0.434479821
33,1,0.77454418,0.773494181,0.77454418,0.774150957,0.774150957,0.77454418,0.40955711,0.407996152
33,1,0.762973352,0.761737903,0.762973352,0.762061432,0.762061432,0.762973352,0.439679794,0.43736806
33,1,0.782608696,0.780956266,0.782608696,0.781870807,0.781870807,0.782608696,0.414795731,0.412375698
33,1,0.774894811,0.774118958,0.774894811,0.774998241,0.774998241,0.774894811,0.421126242,0.417527788
33,1,0.783660589,0.782713195,0.783660589,0.783429746,0.783429746,0.783660589,0.434074347,0.430766284
33,1,0.760869565,0.759130371,0.760869565,0.760125619,0.760125619,0.760869565,0.433043798,0.431233149
33,1,0.775596073,0.77494641,0.775596073,0.776105337,0.776105337,0.775596073,0.434427678,0.430483536
33,1,0.764375877,0.762571859,0.764375877,0.762782124,0.762782124,0.764375877,0.423912403,0.420905804
33,1,0.769284712,0.767501321,0.769284712,0.76817794,0.76817794,0.769284712,0.42775365,0.426314884
33,1,0.76542777,0.764079045,0.76542777,0.76478028,0.76478028,0.76542777,0.42145749,0.418636961
33,1,0.769635344,0.768142047,0.769635344,0.768551637,0.768551637,0.769635344,0.419366949,0.416917794
33,1,0.75911641,0.757677158,0.75911641,0.757908244,0.757908244,0.75911641,0.415838547,0.414075336
33,1,0.77173913,0.770147845,0.77173913,0.770478091,0.770478091,0.77173913,0.430568028,0.428662792
33,1,0.776647966,0.775501305,0.776647966,0.776328819,0.776328819,0.776647966,0.426363636,0.424254448
33,1,0.774193548,0.773082274,0.774193548,0.773501329,0.773501329,0.774193548,0.423905042,0.420493159
33,1,0.764025245,0.761702468,0.764025245,0.76296881,0.76296881,0.764025245,0.435842228,0.432331766
33,1,0.764025245,0.762729577,0.764025245,0.762744456,0.762744456,0.764025245,0.419360815,0.417164727
33,1,0.772440393,0.771363468,0.772440393,0.772078511,0.772078511,0.772440393,0.423552938,0.420723075
33,1,0.771388499,0.770039708,0.771388499,0.770564104,0.770564104,0.771388499,0.437589253,0.434686184
33,3,0.812692847,0.812564321,0.812692847,0.812784859,0.812784859,0.812692847,0.695583364,0.69429121
33,3,0.824263675,0.824390544,0.824263675,0.824990828,0.824990828,0.824263675,0.685416513,0.684160947
33,3,0.814796634,0.814657962,0.814796634,0.815139286,0.815139286,0.814796634,0.692424242,0.691418272
33,3,0.817251052,0.817400898,0.817251052,0.817962794,0.817962794,0.817251052,0.695571096,0.694123782
33,3,0.813394109,0.813519748,0.813394109,0.814062344,0.814062344,0.813394109,0.69488161,0.69409482
33,3,0.825315568,0.825333102,0.825315568,0.825920432,0.825920432,0.825315568,0.699093363,0.698898745
33,3,0.810238429,0.810115655,0.810238429,0.810434773,0.810434773,0.810238429,0.684703717,0.683748476
33,3,0.820757363,0.820873006,0.820757363,0.821158891,0.821158891,0.820757363,0.700130045,0.698767519
33,3,0.815147265,0.815159546,0.815147265,0.815378084,0.815378084,0.815147265,0.701529874,0.700325961
33,3,0.818653576,0.81860308,0.818653576,0.818973309,0.818973309,0.818653576,0.694165133,0.693195849
33,3,0.821458626,0.821358988,0.821458626,0.822459935,0.822459935,0.821458626,0.683317384,0.682797744
33,3,0.820757363,0.820704503,0.820757363,0.820993584,0.820993584,0.820757363,0.685768617,0.68474236
33,3,0.822510519,0.822572844,0.822510519,0.822701344,0.822701344,0.822510519,0.694877929,0.694257122
33,3,0.822159888,0.82209206,0.822159888,0.822276443,0.822276443,0.822159888,0.700141087,0.699562064
33,3,0.819004208,0.818987646,0.819004208,0.819292627,0.819292627,0.819004208,0.696983192,0.695831132
33,3,0.823562412,0.823578699,0.823562412,0.823840932,0.823840932,0.823562412,0.696963563,0.695701619
33,3,0.809537167,0.809351189,0.809537167,0.810052966,0.810052966,0.809537167,0.686838425,0.685988122
33,3,0.821809257,0.821737117,0.821809257,0.822203786,0.822203786,0.821809257,0.699423384,0.699161622
33,3,0.822510519,0.822451641,0.822510519,0.82293148,0.82293148,0.822510519,0.693824071,0.693084503
33,3,0.817952314,0.817902411,0.817952314,0.81813837,0.81813837,0.817952314,0.694160226,0.692972776
33,4,0.696353436,0.692451749,0.696353436,0.691371278,0.691371278,0.696353436,0.414430131,0.410173875
33,4,0.72230014,0.718830564,0.72230014,0.718121536,0.718121536,0.72230014,0.387110784,0.385667832
33,4,0.702664797,0.699686163,0.702664797,0.700217695,0.700217695,0.702664797,0.402156791,0.399375362
33,4,0.722650771,0.718598228,0.722650771,0.718214144,0.718214144,0.722650771,0.391642743,0.387758901
33,4,0.70687237,0.703259588,0.70687237,0.703112083,0.703112083,0.70687237,0.420426941,0.419135838
33,4,0.720897616,0.717759818,0.720897616,0.717514219,0.717514219,0.720897616,0.411992394,0.408718874
33,4,0.707573633,0.703812959,0.707573633,0.704784688,0.704784688,0.707573633,0.38675868,0.384862781
33,4,0.707573633,0.704663368,0.707573633,0.704742994,0.704742994,0.707573633,0.399717826,0.397223885
33,4,0.703366059,0.700510913,0.703366059,0.7008641,0.7008641,0.703366059,0.420404858,0.416673997
33,4,0.704417952,0.700795565,0.704417952,0.700887963,0.700887963,0.704417952,0.40604343,0.403498729
33,4,0.700210379,0.695769631,0.700210379,0.695820752,0.695820752,0.700210379,0.401137284,0.397677873
33,4,0.715287518,0.710986554,0.715287518,0.709831607,0.709831607,0.715287518,0.399020979,0.395498147
33,4,0.695301543,0.692003143,0.695301543,0.691967695,0.691967695,0.695301543,0.391672187,0.389424791
33,4,0.714936886,0.711237884,0.714936886,0.710559999,0.710559999,0.714936886,0.406393081,0.404643019
33,4,0.70371669,0.700419699,0.70371669,0.700283696,0.700283696,0.70371669,0.409532573,0.407384818
33,4,0.712482468,0.709163882,0.712482468,0.708770849,0.708770849,0.712482468,0.396193105,0.393532223
33,4,0.701963534,0.697262073,0.701963534,0.698235644,0.698235644,0.701963534,0.395854496,0.394937314
33,4,0.704417952,0.700627063,0.704417952,0.699399478,0.699399478,0.704417952,0.383594651,0.381235457
33,4,0.70371669,0.699930407,0.70371669,0.699922654,0.699922654,0.70371669,0.4105987,0.407861096
33,4,0.706171108,0.703131136,0.706171108,0.70222324,0.70222324,0.706171108,0.407796589,0.404853683
33,5,0.710308555,0.701737918,0.710308555,0.701244596,0.701244596,0.710308555,0.687526684,0.676364203
33,5,0.698737728,0.692009826,0.698737728,0.691874519,0.691874519,0.698737728,0.655618942,0.65070606
33,5,0.694880785,0.688458596,0.694880785,0.691163767,0.691163767,0.694880785,0.680845295,0.674670907
33,5,0.696984572,0.688406136,0.696984572,0.689581215,0.689581215,0.696984572,0.67944424,0.668592962
33,5,0.701192146,0.69080052,0.701192146,0.688689056,0.688689056,0.701192146,0.688551098,0.681651194
33,5,0.705049088,0.698677419,0.705049088,0.698217492,0.698217492,0.705049088,0.698740032,0.691097765
33,5,0.697335203,0.68831395,0.697335203,0.687052242,0.687052242,0.697335203,0.67418967,0.667080753
33,5,0.696633941,0.687833746,0.696633941,0.68729669,0.68729669,0.696633941,0.674901239,0.66837353
33,5,0.68401122,0.673916774,0.68401122,0.671648791,0.671648791,0.68401122,0.668227211,0.662525025
33,5,0.678401122,0.668689243,0.678401122,0.668546964,0.668546964,0.678401122,0.656320697,0.650393955
33,5,0.692426367,0.684699215,0.692426367,0.686168567,0.686168567,0.692426367,0.657719298,0.653997112
33,5,0.69628331,0.688238127,0.69628331,0.689448592,0.689448592,0.69628331,0.680170531,0.673809432
33,5,0.6871669,0.681348768,0.6871669,0.68267403,0.68267403,0.6871669,0.678743712,0.673256885
33,5,0.717321178,0.710464072,0.717321178,0.712627759,0.712627759,0.717321178,0.699787756,0.692284767
33,5,0.697335203,0.688021375,0.697335203,0.689638006,0.689638006,0.697335203,0.672073365,0.664501397
33,5,0.70259467,0.694252111,0.70259467,0.695500493,0.695500493,0.70259467,0.68470249,0.676768346
33,5,0.706451613,0.699656804,0.706451613,0.701093602,0.701093602,0.706451613,0.695587045,0.691865579
33,5,0.692776999,0.683817383,0.692776999,0.682243191,0.682243191,0.692776999,0.664693903,0.658878296
33,5,0.699088359,0.691263144,0.699088359,0.690910487,0.690910487,0.699088359,0.676309655,0.666338891
33,5,0.704347826,0.695889543,0.704347826,0.695198062,0.695198062,0.704347826,0.698738805,0.692533426
33,6,0.666619916,0.650265799,0.666619916,0.652409237,0.652409237,0.666619916,0.644517237,0.616858158
33,6,0.651542777,0.638209326,0.651542777,0.63972068,0.63972068,0.651542777,0.606682616,0.593674896
33,6,0.644880785,0.631843372,0.644880785,0.638492012,0.638492012,0.644880785,0.622454914,0.604915568
33,6,0.646984572,0.631075277,0.646984572,0.629410567,0.629410567,0.646984572,0.629807386,0.616373073
33,6,0.653295933,0.63924715,0.653295933,0.63946547,0.63946547,0.653295933,0.644174948,0.634170302
33,6,0.657503506,0.646739469,0.657503506,0.647544502,0.647544502,0.657503506,0.649785302,0.641932533
33,6,0.65259467,0.637507197,0.65259467,0.641513988,0.641513988,0.65259467,0.620673537,0.607644682
33,6,0.648036466,0.63217071,0.648036466,0.631568045,0.631568045,0.648036466,0.612970188,0.595905259
33,6,0.632959327,0.615733788,0.632959327,0.611705158,0.611705158,0.632959327,0.596504723,0.581096472
33,6,0.63085554,0.613590313,0.63085554,0.612286234,0.612286234,0.63085554,0.603501411,0.583171451
33,6,0.636816269,0.623300642,0.636816269,0.624478942,0.624478942,0.636816269,0.602803337,0.588126731
33,6,0.651893408,0.635550229,0.651893408,0.639087357,0.639087357,0.651893408,0.628051773,0.614315628
33,6,0.631556802,0.620591913,0.631556802,0.623189152,0.623189152,0.631556802,0.618586676,0.61205282
33,6,0.659256662,0.645360427,0.659256662,0.651061976,0.651061976,0.659256662,0.627693535,0.616077193
33,6,0.64628331,0.633398382,0.64628331,0.635896266,0.635896266,0.64628331,0.624181082,0.615212768
33,6,0.660308555,0.644606781,0.660308555,0.647829382,0.647829382,0.660308555,0.635767391,0.617271538
33,6,0.657854137,0.643751833,0.657854137,0.648594128,0.648594128,0.657854137,0.631187584,0.612381211
33,6,0.642075736,0.62733385,0.642075736,0.627776748,0.627776748,0.642075736,0.610862471,0.59275505
33,6,0.653295933,0.641243879,0.653295933,0.640066322,0.640066322,0.653295933,0.623154214,0.612738654
33,6,0.655399719,0.642303407,0.655399719,0.641770067,0.641770067,0.655399719,0.645561281,0.634039868
34,1,0.770294222,0.769145902,0.770294222,0.770030765,0.770030765,0.770294222,0.441687342,0.438808681
34,1,0.790145339,0.789101849,0.790145339,0.790180238,0.790180238,0.790145339,0.428575546,0.426389528
34,1,0.767103864,0.766018999,0.767103864,0.766540171,0.766540171,0.767103864,0.425389068,0.4223529
34,1,0.767103864,0.765489173,0.767103864,0.76553975,0.76553975,0.767103864,0.425724883,0.423929093
34,1,0.759659695,0.758216741,0.759659695,0.758367128,0.758367128,0.759659695,0.431769541,0.430385891
34,1,0.790854307,0.790096669,0.790854307,0.790445413,0.790445413,0.790854307,0.438146255,0.43428021
34,1,0.78270117,0.780960813,0.78270117,0.781768955,0.781768955,0.78270117,0.404460817,0.402029993
34,1,0.768167317,0.76727083,0.768167317,0.768151457,0.768151457,0.768167317,0.429270982,0.425871682
34,1,0.769230769,0.768082326,0.769230769,0.768691154,0.768691154,0.769230769,0.435653961,0.433671772
34,1,0.763204537,0.762365349,0.763204537,0.764082518,0.764082518,0.763204537,0.430708217,0.429223334
34,1,0.77348458,0.771820159,0.77348458,0.77228192,0.77228192,0.77348458,0.429283513,0.42701765
34,1,0.767103864,0.765467258,0.767103864,0.76603224,0.76603224,0.767103864,0.436369446,0.434737901
34,1,0.768521801,0.766307798,0.768521801,0.766529971,0.766529971,0.768521801,0.437440794,0.435327011
34,1,0.772066643,0.770015792,0.772066643,0.769983567,0.769983567,0.772066643,0.457639776,0.455628241
34,1,0.775257001,0.773548745,0.775257001,0.774849321,0.774849321,0.775257001,0.437771596,0.43642232
34,1,0.767103864,0.765520661,0.767103864,0.7663447,0.7663447,0.767103864,0.425377791,0.423273087
34,1,0.77348458,0.772442929,0.77348458,0.773005051,0.773005051,0.77348458,0.437077413,0.434094819
34,1,0.762850053,0.761157182,0.762850053,0.761903951,0.761903951,0.762850053,0.402331905,0.401236091
34,1,0.783410138,0.782624302,0.783410138,0.783261762,0.783261762,0.783410138,0.442399068,0.440264156
34,1,0.776674938,0.774790237,0.776674938,0.775836272,0.775836272,0.776674938,0.407649801,0.405269229
34,3,0.817050691,0.817089912,0.817050691,0.817276328,0.817276328,0.817050691,0.683776909,0.682854855
34,3,0.809961007,0.809805035,0.809961007,0.810331685,0.810331685,0.809961007,0.701474826,0.700680387
34,3,0.820950018,0.820871445,0.820950018,0.82124732,0.82124732,0.820950018,0.680239581,0.679164456
34,3,0.819886565,0.819719927,0.819886565,0.819913187,0.819913187,0.819886565,0.695104378,0.694372662
34,3,0.810669975,0.810491466,0.810669975,0.810878827,0.810878827,0.810669975,0.690137333,0.688852577
34,3,0.820241049,0.820124926,0.820241049,0.820275727,0.820275727,0.820241049,0.707881613,0.707211011
34,3,0.825203828,0.825195872,0.825203828,0.825616402,0.825616402,0.825203828,0.69085783,0.690198204
34,3,0.814214817,0.814130677,0.814214817,0.814214796,0.814214796,0.814214817,0.685190337,0.683369714
34,3,0.820241049,0.820256929,0.820241049,0.820649033,0.820649033,0.820241049,0.697235797,0.695931308
34,3,0.819886565,0.819849913,0.819886565,0.820056343,0.820056343,0.819886565,0.68871764,0.687228932
34,3,0.821658986,0.821558784,0.821658986,0.821969484,0.821969484,0.821658986,0.705034709,0.7050294
34,3,0.817405175,0.817442748,0.817405175,0.81782033,0.81782033,0.817405175,0.68908854,0.687852679
34,3,0.822367955,0.822303196,0.822367955,0.822568987,0.822568987,0.822367955,0.694397664,0.693095626
34,3,0.818468628,0.81833326,0.818468628,0.818701802,0.818701802,0.818468628,0.702913315,0.701712443
34,3,0.820241049,0.820296141,0.820241049,0.820945003,0.820945003,0.820241049,0.697948776,0.697200387
34,3,0.811024459,0.810777934,0.811024459,0.811256819,0.811256819,0.811024459,0.683057665,0.68220061
34,3,0.821658986,0.821728434,0.821658986,0.822184641,0.822184641,0.821658986,0.704686364,0.703122228
34,3,0.822367955,0.822311676,0.822367955,0.822721331,0.822721331,0.822367955,0.685189084,0.684030484
34,3,0.819886565,0.81998608,0.819886565,0.820407561,0.820407561,0.819886565,0.691557026,0.690172689
34,3,0.835838355,0.835782395,0.835838355,0.83619914,0.83619914,0.835838355,0.698292108,0.697928446
34,4,0.709322935,0.705025359,0.709322935,0.704232241,0.704232241,0.709322935,0.410489186,0.407545597
34,4,0.71393123,0.711039486,0.71393123,0.711446812,0.711446812,0.71393123,0.410467885,0.408072768
34,4,0.703296703,0.701259214,0.703296703,0.701501377,0.701501377,0.703296703,0.402335664,0.398658293
